"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100000782";"200 316";"B01";"1";"30";"0";"2";"1";"1";"3";""
"202100000783";"200 313";"A01";"1";"30";"0";"2";"7";"16";"3";""
"202100000784";"200 311";"B01";"2";"30";"0";"2";"1";"1";"1";""
"202100000784";"200 312";"A01";"2";"7";"0";"2";"6";"10";"1";""
"202100000785";"200 310";"A01";"2";"7";"0";"1";"0";"19";"1";""
"202100000786";"200 308";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000786";"200 309";"B01";"2";"7";"0";"2";"4";"23";"1";""
"202100000787";"200 307";"Z01";"2";"7";"0";"1";"0";"2";"0";""
"202100000788";"200 306";"A01";"1";"7";"1";"0";"1";"1";"1";""
"202100000789";"200 304";"A01";"2";"32";"0";"2";"3";"13";"1";""
"202100000789";"200 305";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100000790";"200 302";"B01";"2";"34";"0";"2";"7";"16";"1";""
"202100000790";"200 303";"Z01";"2";"10";"0";"2";"8";"19";"1";""
"202100000791";"200 301";"Z01";" -1";"7";"0";"1";"3";"15";"1";""
"202100000792";"200 300";"A01";" -1";"32";"0";"0";"1";"17";"0";""
"202100000793";"200 299";"Z01";"3";"7";"12";"1";"1";"1";"1";""
"202100000794";"200 297";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202100000794";"200 298";"A01";"1";"7";"8";"2";"8";"1";"1";""
"202100000795";"200 295";"A01";"2";"7";"0";"2";"5";"16";"1";""
"202100000795";"200 296";"B01";"2";"2";"0";"2";"1";"2";"1";""
"202100000796";"200 294";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100000797";"200 292";"A01";"1";"10";"0";"2";"3";"16";"1";""
"202100000797";"200 293";"B01";"1";"32";"0";"2";"1";"1";"1";""
"202100000798";"200 290";"B01";"1";"10";"0";"2";"2";"15";"1";""
"202100000798";"200 291";"A01";"2";"2";"0";"2";"3";"1";"1";""
"202100000799";"200 288";"B01";"1";"32";"0";"2";"1";"1";"1";""
"202100000799";"200 289";"A01";"2";"7";"0";"0";"2";"26";"1";""
"202100000800";"200 287";"A01";"1";"7";"14";"0";"5";"14";"1";""
"202100000801";"200 286";"A01";"1";"2";"0";"0";"7";"1";"1";""
"202100000802";"200 284";"A01";"1";"33";"0";"2";"1";"13";"1";""
"202100000802";"200 285";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000803";"200 282";"B01";"2";"15";"0";"0";"6";"1";"1";""
"202100000803";"200 283";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000804";"200 281";"A01";"1";"7";"13";"0";"1";"0";"1";""
"202100000805";"200 280";"A01";"3";"7";"0";"1";"1";"0";"1";""
"202100000806";"200 279";"A01";"3";"7";"6";"0";"1";"15";"2";""
"202100000807";"200 278";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202100000808";"200 276";"B01";"2";"7";"3";"0";"6";"1";"1";""
"202100000808";"200 277";"A01";"2";"7";"3";"2";"2";"11";"1";""
"202100000809";"200 274";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000809";"200 275";"B01";"1";"7";"0";"2";"4";"2";"2";""
"202100000810";"200 273";"A01";"2";"7";"3";"0";"1";"1";"1";""
"202100000811";"200 271";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100000811";"200 272";"A01";"2";"7";"0";"2";"1";"14";"1";""
"202100000812";"200 269";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000812";"200 270";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100000813";"200 267";"A01";"1";"7";"0";"2";"2";"14";"1";""
"202100000813";"200 268";"B01";"1";"7";"6";"2";"6";"0";"2";""
"202100000814";"200 265";"A01";"2";"33";"0";"2";"2";"3";"1";""
"202100000814";"200 266";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000815";"200 264";"A01";"3";"7";"0";"1";"3";"9";"1";""
"202100000816";"200 262";"B01";"1";"7";"0";"2";"5";"2";"1";""
"202100000816";"200 263";"A01";"1";"7";"0";"2";"3";"2";"1";""
"202100000817";"200 258";"A01";"2";"33";"1";"2";"8";"18";"1";""
"202100000817";"200 259";"B01";"2";"10";"0";"2";"7";"1";"1";""
"202100000818";"200 257";"A01";"3";"30";"0";"1";"1";"21";"1";""
"202100000819";"200 256";"A01";"1";"30";"0";"1";"1";"1";"3";""
"202100000820";"200 255";"A01";"3";"15";"0";"1";"0";"16";"1";""
"202100000821";"200 254";"A01";"2";"7";"0";"1";"1";"15";"1";""
"202100000822";"200 253";"A01";"1";"7";"0";"1";"1";"16";"1";""
"202100000823";"200 252";"A01";"3";"10";"0";"1";"1";"1";"1";""
"202100000824";"200 250";"A01";"3";"7";"0";"2";"3";"5";"1";""
"202100000824";"200 251";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202100000825";"200 249";"A01";"1";"33";"0";"1";"3";"26";"1";""
"202100000826";"200 248";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100000827";"200 247";"A01";"1";"32";"0";"1";"1";"1";"1";""
"202100000828";"200 246";"A01";"0";"7";"0";"1";"0";"0";"1";""
"202100000829";"200 245";"A01";"2";"7";"0";"1";"2";"15";"1";""
"202100000830";"200 244";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100000831";"200 243";"A01";"3";"37";"0";"1";"8";"2";"1";"1"
"202100000832";"200 242";"A01";"3";"32";"0";"1";"1";"17";"1";""
"202100000833";"200 240";"A01";"3";"50";"0";"2";"8";"18";"3";""
"202100000833";"200 241";"B01";"3";"7";"0";"2";"2";"16";"1";""
"202100000834";"200 239";"A01";"1";"7";"4";"1";"2";"21";"1";""
"202100000835";"200 238";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100000836";"200 236";"A01";"2";"7";"0";"1";"1";"15";"1";""
"202100000837";"200 234";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100000837";"200 235";"B01";"1";"38";"0";"2";"0";"0";"3";"5"
"202100000838";"200 233";"A01";"1";"7";"13";"0";"1";"1";"1";""
"202100000839";"200 230";"A01";"1";"7";"0";"2";"1";"14";"1";""
"202100000839";"200 231";"B01";"1";"7";"0";"2";"9";"14";"1";""
"202100000839";"200 232";"C01";"1";"33";"0";"2";"3";"2";"1";""
"202100000840";"200 228";"B01";"1";"34";"0";"2";"3";"0";"1";""
"202100000840";"200 229";"A01";"2";"7";"0";"9";"6";"15";"1";""
"202100000841";"200 227";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202100000842";"200 226";"B01";"2";"7";"0";"2";"5";"2";"1";""
"202100000843";"200 224";"B01";"1";"50";"0";"2";"0";"16";"3";""
"202100000843";"200 225";"A01";"1";"7";"0";"2";"0";"16";"1";""
"202100000844";"200 223";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100000845";"200 222";"A01";"2";"7";"0";"1";"4";"4";"2";""
"202100000846";"200 221";"A01";"3";"7";"0";"1";"2";"26";"1";""
"202100000847";"200 220";"A01";"0";"99";"0";"1";"1";"26";"3";""
"202100000848";"200 218";"B01";"2";"7";"0";"2";"5";"23";"1";""
"202100000848";"200 219";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202100000849";"200 217";"A01";"1";"7";"0";"1";"6";"4";"1";""
"202100000850";"200 216";"A01";"3";"7";"0";"1";"1";"9";"1";""
"202100000851";"200 215";"A01";"2";"10";"0";"1";"3";"1";"1";""
"202100000852";"200 214";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100000853";"200 212";"B01";"3";"43";"0";"2";"1";"1";"1";""
"202100000853";"200 213";"A01";"1";"7";"0";"2";"7";"9";"1";""
"202100000854";"200 211";"A01";"2";"1";"0";"0";"8";"25";"0";""
"202100000855";"200 209";"B01";"2";"7";"7";"2";"4";"23";"1";""
"202100000855";"200 210";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000856";"200 207";"A01";"3";"7";"0";"2";"4";"2";"1";""
"202100000856";"200 208";"B01";"3";"7";"0";"2";"4";"2";"1";""
"202100000857";"200 204";"C01";"1";"7";"0";"2";"4";"1";"1";""
"202100000857";"200 205";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100000857";"200 206";"A01";"1";"99";"0";"2";"1";"1";"1";""
"202100000858";"200 202";"B01";"1";"50";"0";"2";"1";"2";"3";""
"202100000858";"200 203";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202100000859";"200 201";"A01";"1";"7";"9";"0";"5";"22";"0";""
"202100000860";"200 200";"A01";"3";"7";"0";"1";"3";"1";"1";""
"202100000861";"200 199";"A01";"1";"10";"12";"0";"7";"14";"1";""
"202100000862";"200 197";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100000862";"200 198";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202100000863";"200 196";"A01";"1";"7";"0";"1";"2";"2";"1";""
"202100000864";"200 194";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100000864";"200 195";"B01";"2";"7";"15";"2";"8";"1";"1";""
"202100000865";"200 193";"A01";"1";"40";"0";"1";"1";"1";"3";""
"202100000866";"200 191";"A01";"2";"7";"1";"0";"3";"13";"1";""
"202100000867";"200 190";"A01";"3";"7";"6";"0";"2";"14";"1";""
"202100000868";"200 188";"A01";"3";"7";"0";"2";"1";"9";"1";""
"202100000868";"200 189";"B01";"3";"1";"0";"2";"2";"1";"5";""
"202100000869";"200 186";"A01";"3";"10";"0";"2";"1";"2";"1";""
"202100000869";"200 187";"B01";"3";"7";"0";"2";"4";"23";"1";""
"202100000870";"200 185";"A01";"3";"36";"0";"0";"0";"0";"1";""
"202100000871";"200 183";"A01";"3";"7";"0";"2";"2";"15";"1";""
"202100000871";"200 184";"B01";"3";"30";"0";"2";"1";"1";"1";""
"202100000872";"200 182";"A01";"3";"7";"13";"0";"1";"13";"1";""
"202100000873";"200 181";"A01";"2";"10";"13";"0";"9";"1";"1";""
"202100000874";"200 180";"A01";"1";"7";"0";"1";"8";"26";"1";""
"202100000875";"200 179";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100000876";"200 178";"A01";"2";"7";"2";"0";"2";"26";"0";""
"202100000877";"200 177";"A01";"1";"7";"3";"0";"1";"14";"1";""
"202100000878";"200 175";"A01";"2";"7";"0";"2";"1";"16";"1";""
"202100000878";"200 176";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202100000879";"200 173";"A01";"2";"7";"0";"2";"8";"15";"1";""
"202100000879";"200 174";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100000880";"200 171";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100000880";"200 172";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000881";"200 169";"A01";"3";"7";"0";"2";"6";"20";"1";""
"202100000881";"200 170";"B01";"3";"7";"0";"2";"5";"26";"1";""
"202100000882";"200 168";"A01";"2";"10";"0";"1";"4";"4";"1";""
"202100000883";"200 167";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000884";"200 166";"A01";"3";"7";"0";"1";"2";"25";"1";""
"202100000885";"200 164";"A01";"1";"10";"0";"2";"3";"15";"1";""
"202100000885";"200 165";"B01";"1";"34";"0";"2";"1";"2";"1";""
"202100000886";"200 162";"B01";"2";"7";"0";"2";"5";"23";"1";""
"202100000886";"200 163";"A01";"2";"7";"0";"2";"3";"2";"1";""
"202100000887";"200 160";"B01";"2";"43";"0";"2";"3";"1";"1";""
"202100000887";"200 161";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202100000888";"200 158";"A01";"3";"10";"0";"2";"3";"22";"1";""
"202100000888";"200 159";"B01";"1";"1";"0";"2";"2";"1";"5";""
"202100000889";"200 156";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202100000889";"200 157";"B01";"1";"43";"0";"2";"1";"1";"1";""
"202100000890";"200 154";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202100000890";"200 155";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000891";"200 152";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000891";"200 153";"B01";"2";"7";"0";"0";"4";"1";"1";""
"202100000892";"200 151";"A01";"1";"10";"0";"1";"3";"26";"1";""
"202100000893";"200 149";"B01";"1";"31";"0";"2";"1";"1";"1";""
"202100000893";"200 150";"A01";"2";"7";"0";"2";"5";"15";"2";""
"202100000894";"200 147";"A01";"1";"7";"0";"2";"5";"15";"1";""
"202100000894";"200 148";"B01";"2";"30";"0";"2";"1";"1";"1";""
"202100000895";"200 145";"B01";"2";"31";"0";"2";"3";"1";"1";""
"202100000895";"200 146";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100000896";"200 143";"B01";"1";"7";"0";"2";"4";"26";"1";""
"202100000896";"200 144";"A01";"1";"32";"0";"2";"7";"19";"1";""
"202100000897";"200 142";"B01";"3";"7";"0";"1";"1";"15";"1";""
"202100000898";"200 140";"B01";"2";"32";"0";"2";"1";"2";"1";""
"202100000898";"200 141";"A01";"2";"10";"1";"2";"3";"15";"1";""
"202100000899";"200 139";"A01";"1";"34";"1";"0";"1";"1";"1";""
"202100000900";"200 137";"A01";"1";"7";"0";"2";"6";"0";"1";""
"202100000900";"200 138";"B01";"1";"32";"0";"2";"2";"2";"1";""
"202100000901";"200 135";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100000901";"200 136";"A01";"1";"10";"0";"2";"2";"1";"1";""
"202100000902";"200 134";"A01";"1";"7";"4";"0";"1";"0";"1";""
"202100000903";"200 133";"A01";"1";"10";"0";"1";"2";"9";"1";""
"202100000904";"200 131";"A01";"2";"7";"0";"0";"4";"21";"1";""
"202100000904";"200 132";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100000905";"200 129";"A01";"1";"33";"0";"2";"8";"1";"1";""
"202100000905";"200 130";"B01";"2";"10";"0";"2";"8";"1";"1";""
"202100000906";"200 127";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202100000906";"200 128";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100000907";"200 125";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202100000907";"200 126";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000908";"200 123";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202100000908";"200 124";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100000909";"200 119";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100000909";"200 120";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202100000910";"200 117";"B01";"2";"10";"6";"1";"6";"16";"1";""
"202100000910";"200 118";"A01";"2";"7";"0";"2";"2";"2";"1";""
"202100000911";"200 115";"A01";"0";"7";"0";"0";"7";"15";"1";""
"202100000911";"200 116";"B01";"3";"33";"0";"2";"1";"1";"1";""
"202100000912";"200 112";"B01";"1";"7";"0";"2";"2";"17";"1";""
"202100000912";"200 113";"A01";"1";"7";"0";"2";"6";"1";"1";""
"202100000913";"200 111";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100000914";"200 109";"B01";"2";"7";"0";"2";"5";"15";"1";""
"202100000914";"200 110";"A01";"2";"33";"0";"0";"1";"1";"1";""
"202100000915";"200 108";"A01";"1";"7";"10";"0";"1";"14";"1";""
"202100000916";"200 107";"A01";"2";"7";"2";"0";"1";"2";"1";""
"202100000917";"200 106";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202100000918";"200 105";"A01";"2";"7";"0";"1";"3";"5";"1";""
"202100000919";"200 104";"A01";"1";"2";"15";"0";"1";"13";"1";""
"202100000920";"200 102";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100000920";"200 103";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000921";"200 100";"A01";"1";"7";"0";"2";"3";"17";"1";""
"202100000921";"200 101";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100000922";"200 099";"A01";"2";"7";"13";"0";"2";"14";"1";""
"202100000923";"200 097";"A01";"2";"2";"0";"2";"7";"15";"1";""
"202100000923";"200 098";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000924";"200 096";"A01";"2";"7";"13";"0";"2";"21";"1";""
"202100000925";"200 095";"A01";"1";"34";"0";"6";"1";"1";"1";""
"202100000926";"200 093";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000926";"200 094";"A01";"2";"10";"0";"2";"1";"13";"1";""
"202100000927";"200 092";"A01";"2";"7";"8";"0";"3";"1";"1";""
"202100000928";"200 091";"A01";"3";"2";"0";"1";"1";"1";"1";""
"202100000929";"200 088";"A01";"2";"10";"0";"2";"1";"1";"1";""
"202100000929";"200 089";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100000929";"200 090";"C01";"2";"10";"0";"0";"4";"1";"1";""
"202100000930";"200 086";"B01";"1";"7";"0";"2";"2";"19";"1";""
"202100000930";"200 087";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000931";"200 085";"B01";"1";"30";"0";"0";"0";"0";"1";""
"202100000932";"200 084";"A01";"2";"7";"2";"0";"8";"13";"1";""
"202100000933";"200 082";"B01";"1";"7";"0";"0";"0";"0";"0";""
"202100000933";"200 083";"A01";"1";"7";"13";"0";"1";"1";"1";""
"202100000934";"200 079";"B01";"3";"2";"0";"2";"1";"17";"0";""
"202100000934";"200 080";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100000935";"200 078";"A01";"1";"7";"0";"0";"0";"17";"1";""
"202100000936";"200 076";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100000936";"200 077";"B01";"3";"32";"0";"0";"4";"1";"1";""
"202100000937";"200 075";"A01";"1";"7";"2";"0";"7";"1";"1";""
"202100000938";"200 073";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202100000938";"200 074";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100000939";"200 071";"A01";"2";"7";"0";"2";"3";"13";"2";""
"202100000939";"200 072";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100000940";"200 069";"A01";"2";"7";"0";"2";"7";"21";"1";""
"202100000940";"200 070";"B01";"3";"1";"0";"2";"8";"19";"5";""
"202100000941";"200 067";"B01";"2";"7";"6";"2";"3";"1";"1";""
"202100000941";"200 068";"A01";"1";"7";"3";"2";"3";"14";"1";""
"202100000942";"200 066";"A01";"1";"2";"0";"0";"0";"1";"1";""
"202100000943";"200 065";"A01";"1";"7";"2";"0";"3";"1";"1";""
"202100000944";"200 064";"A01";"1";"2";"13";"0";"1";"2";"1";""
"202100000945";"200 062";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100000945";"200 063";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100000946";"200 059";"A01";"2";"7";"0";"2";"2";"13";"1";""
"202100000946";"200 060";"B01";"2";"10";"13";"2";"3";"1";"1";""
"202100000946";"200 061";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202100000947";"200 058";"A01";"2";"7";"0";"1";"3";"13";"1";""
"202100000948";"200 057";"A01";"1";"7";"3";"0";"9";"1";"1";""
"202100000949";"200 056";"A01";"2";"7";"3";"0";"3";"1";"1";""
"202100000950";"200 052";"B01";"1";"33";"0";"2";"8";"1";"1";""
"202100000950";"200 053";"A01";"1";"7";"0";"2";"7";"12";"1";""
"202100000950";"200 054";"U01";"1";"7";"0";"0";"0";"0";"0";""
"202100000950";"200 055";"T01";"1";"7";"0";"0";"0";"0";"0";""
"202100000951";"200 051";"A01";"1";"7";"3";"0";"1";"13";"1";""
"202100000952";"200 050";"A01";"2";"7";"0";"0";"7";"12";"0";""
"202100000953";"200 048";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202100000953";"200 049";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202100000954";"200 045";"A01";"2";"14";"0";"2";"1";"2";"1";""
"202100000954";"200 046";"B01";"2";"15";"0";"2";"1";"1";"1";""
"202100000954";"200 047";"C01";"2";"15";"0";"2";"4";"1";"1";""
"202100000955";"200 042";"C01";"1";"30";"0";"2";"4";"1";"1";""
"202100000955";"200 043";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202100000955";"200 044";"A01";"1";"7";"3";"2";"2";"13";"1";""
"202100000956";"200 041";"A01";"2";"33";"0";"0";"3";"1";"1";""
"202100000957";"200 040";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202100000958";"200 038";"B01";"3";"2";"0";"2";"6";"1";"1";""
"202100000958";"200 039";"A01";"2";"7";"0";"2";"2";"16";"0";""
"202100000959";"200 036";"A01";"1";"99";"0";"1";"0";"26";"1";""
"202100000960";"200 035";"A01";"0";"7";"0";"1";"1";"25";"1";""
"202100000961";"200 034";"A01";"0";"7";"0";"1";"1";"13";"1";""
"202100000962";"200 033";"A01";"1";"1";"0";"0";"0";"1";"5";""
"202100000963";"200 032";"A01";"3";"7";"0";"1";"3";"1";"1";""
"202100000964";"200 030";"B01";"3";"99";"0";"2";"1";"0";"0";""
"202100000964";"200 031";"A01";"3";"99";"0";"2";"0";"0";"0";""
"202100000965";"200 029";"A01";"2";"33";"0";"1";"0";"26";"1";""
"202100000966";"200 027";"A01";"2";"7";"0";"2";"3";"15";"0";""
"202100000966";"200 028";"B01";"1";"2";"0";"2";"1";"0";"0";""
"202100000967";"200 026";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202100000968";"200 024";"B01";"2";"31";"0";"2";"1";"17";"1";""
"202100000968";"200 025";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202100000969";"200 023";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100000970";"200 021";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000970";"200 022";"A01";"3";"7";"0";"2";"8";"9";"1";""
"202100000971";"200 020";"B01";"1";"2";"1";"0";"1";"1";"1";""
"202100000972";"200 019";"A01";"3";"43";"8";"0";"1";"26";"1";""
"202100000973";"200 018";"A01";"1";"7";"0";"1";"1";"0";"0";""
"202100000974";"200 016";"A01";"2";"7";"0";"2";"8";"0";"0";""
"202100000974";"200 017";"B01";"0";"50";"0";"2";"3";"25";"3";""
"202100000975";"200 015";"A01";"1";"7";"15";"0";"4";"14";"1";""
"202100000976";"200 014";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000977";"200 008";"B01";"2";"10";"0";"2";"1";"9";"1";""
"202100000977";"200 009";"A01";"2";"7";"0";"2";"8";"9";"1";""
"202100000978";"200 007";"B01";"0";"1";"0";"1";"0";"1";"5";""
"202100000979";"200 005";"B01";"0";"1";"0";"2";"1";"1";"0";""
"202100000979";"200 006";"A01";"0";"7";"0";"2";"3";"15";"1";""
"202100000980";"200 004";"A01";"2";"7";"0";"1";"1";"19";"1";""
"202100000981";"200 002";"C01";"3";"60";"0";"2";"0";"19";"5";""
"202100000981";"200 003";"B01";"0";"7";"0";"2";"5";"16";"1";""
"202100000982";"200 000";"A01";"1";"2";"9";"2";"8";"1";"1";""
"202100000982";"200 001";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202100000983";"199 998";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100000983";"199 999";"B01";"1";"1";"0";"2";"8";"19";"5";""
"202100000984";"199 996";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202100000984";"199 997";"A01";"3";"7";"0";"2";"1";"13";"1";""
"202100000985";"199 992";"B01";"3";"2";"0";"2";"1";"1";"1";""
"202100000985";"199 993";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100000986";"199 991";"A01";"2";"40";"0";"1";"1";"0";"0";""
"202100000987";"199 989";"B01";"2";"33";"0";"2";"0";"1";"1";""
"202100000987";"199 990";"A01";"1";"7";"0";"2";"7";"15";"1";""
"202100000988";"199 988";"A01";"3";"7";"0";"1";"1";"15";"1";""
"202100000989";"199 987";"A01";"2";"7";"0";"0";"7";"14";"1";""
"202100000990";"199 986";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202100000991";"199 985";"A01";"3";"32";"0";"0";"7";"1";"1";""
"202100000992";"199 984";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100000993";"199 983";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202100000994";"199 982";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202100000995";"199 981";"A01";"2";"2";"12";"0";"1";"1";"1";""
"202100000996";"199 979";"B01";"1";"7";"0";"2";"3";"11";"1";""
"202100000996";"199 980";"A01";"2";"30";"0";"2";"1";"18";"1";""
"202100000997";"199 978";"A01";"1";"7";"8";"0";"2";"14";"1";""
"202100000998";"199 977";"A01";"1";"7";"1";"1";"1";"16";"1";""
"202100000999";"199 975";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100000999";"199 976";"A01";"2";"7";"0";"2";"5";"15";"1";""
"202100001000";"199 974";"A01";"3";"7";"0";"1";"0";"9";"0";""
"202100001001";"199 973";"A01";"3";"7";"0";"1";"3";"1";"1";""
"202100001002";"199 972";"A01";"2";"7";"4";"0";"3";"13";"1";""
"202100001003";"199 971";"A01";"1";"10";"0";"1";"1";"15";"1";""
"202100001004";"199 969";"B01";"2";"7";"0";"2";"8";"1";"1";""
"202100001004";"199 970";"A01";"2";"3";"0";"2";"1";"1";"1";""
"202100001005";"199 967";"B01";"3";"1";"0";"2";"1";"1";"5";""
"202100001005";"199 968";"A01";"3";"7";"0";"2";"7";"19";"1";""
"202100001006";"199 965";"B01";"2";"10";"0";"2";"2";"17";"1";""
"202100001006";"199 966";"A01";"2";"7";"0";"2";"8";"15";"1";""
"202100001007";"199 963";"B01";"2";"7";"6";"2";"8";"1";"1";""
"202100001007";"199 964";"A01";"1";"7";"1";"2";"1";"1";"1";""
"202100001008";"199 962";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100001009";"199 961";"A01";"1";"7";"0";"0";"7";"26";"1";""
"202100001010";"199 960";"A01";"1";"7";"0";"0";"9";"26";"1";""
"202100001011";"199 958";"A01";"1";"30";"0";"0";"0";"21";"1";""
